year,state,state_code,office,candidate,party,percentage,winner,incumbent
2006,Nebraska,NE,governor,Dave Heineman,Republican,73.4,True,True
2006,Nebraska,NE,governor,David Hahn (Nebraska)|David Hahn,Democratic,24.5,False,False
2006,Nevada,NV,governor,Jim Gibbons,Republican,47.9,True,False
2006,Nevada,NV,governor,Dina Titus,Democratic,43.9,False,False
2006,Nevada,NV,governor,None of These Candidates,Write-in,3.6,False,False
2006,Nevada,NV,governor,Christopher Hansen,American,3.4,False,False
2006,Nevada,NV,governor,Craig Bergland,Green,1.2,False,False
2006,New Hampshire,NH,governor,John Lynch,Democratic,74.0,True,True
2006,New Hampshire,NH,governor,Jim Coburn,Republican,25.8,False,False
2006,New Mexico,NM,governor,Bill Richardson,Democratic,68.8,True,True
2006,New Mexico,NM,governor,John Dendahl,Republican,31.2,False,False
2006,New York,NY,governor,Eliot Spitzer,Democratic,65.7,True,False
2006,New York,NY,governor,John Faso,Republican,27.1,False,False
2006,Ohio,OH,governor,Ted Strickland,Democratic,60.5,True,False
2006,Ohio,OH,governor,Ken Blackwell,Republican,36.7,False,False
2006,Ohio,OH,governor,Bill Peirce,Libertarian,1.8,False,False
2006,Ohio,OH,governor,Bob Fitrakis,Green,1.0,False,False
2006,Oklahoma,OK,governor,Brad Henry,Democratic,66.5,True,True
2006,Oklahoma,OK,governor,Ernest Istook,Republican,33.5,False,False
2006,Oregon,OR,governor,Ted Kulongoski,Democratic,50.7,True,True
2006,Oregon,OR,governor,Ron Saxton,Republican,42.7,False,False
2006,Oregon,OR,governor,Mary Starrett,Constitution,3.6,False,False
2006,Oregon,OR,governor,Joe Keating,Green,1.5,False,False
2006,Oregon,OR,governor,Richard Morley,Libertarian,1.2,False,False
2006,Pennsylvania,PA,governor,Ed Rendell,Democratic,60.3,True,True
2006,Pennsylvania,PA,governor,Lynn Swann,Republican,39.6,False,False
2006,Rhode Island,RI,governor,Donald Carcieri,Republican,51.0,True,True
2006,Rhode Island,RI,governor,Charles Fogarty,Democratic,49.0,False,False
2006,South Carolina,SC,governor,Mark Sanford,Republican,55.1,True,True
2006,South Carolina,SC,governor,Tommy Moore (politician)|Tommy Moore,Democratic,44.8,False,False
2006,South Dakota,SD,governor,Mike Rounds,Republican,61.7,True,True
2006,South Dakota,SD,governor,Jack Billion,Democratic,36.1,False,False
2006,South Dakota,SD,governor,Steven J. Willis,Constitution,1.2,False,False
2006,Tennessee,TN,governor,Phil Bredesen,Democratic,68.6,True,True
2006,Tennessee,TN,governor,Jim Bryson (politician)|Jim Bryson,Republican,29.7,False,False
2006,Texas,TX,governor,Rick Perry,Republican,39.0,True,True
2006,Texas,TX,governor,Chris Bell (politician)|Chris Bell,Democratic,29.8,False,False
2006,Texas,TX,governor,Carole Keeton Strayhorn|Carole K. Strayhorn,Independent,18.1,False,False
2006,Texas,TX,governor,Kinky Friedman|Richard Friedman,Independent,12.4,False,False
2006,Vermont,VT,governor,Jim Douglas,Republican,56.3,True,True
2006,Vermont,VT,governor,Scudder Parker,Democratic,41.1,False,False
2006,Wisconsin,WI,governor,Jim Doyle,Democratic,52.8,True,True
2006,Wisconsin,WI,governor,Mark Green (Wisconsin politician)|Mark Green,Republican,45.4,False,False
2006,Wisconsin,WI,governor,Nelson Eisman,Green,1.9,False,False
2006,Wyoming,WY,governor,Dave Freudenthal,Democratic,70.0,True,True
2006,Wyoming,WY,governor,Ray Hunkins,Republican,30.0,False,False
2006,District of Columbia,DC,governor,Adrian Fenty,Democratic,89.7,True,False
2006,District of Columbia,DC,governor,David Kranich,Republican,6.1,False,False
2006,District of Columbia,DC,governor,Chris Otten,D.c. Statehood Green,4.1,False,False
2006,Guam,GU,governor,Felix Perez Camacho,Republican,50.2,True,True
2006,Guam,GU,governor,Robert A. Underwood|Robert Underwood,Democratic,48.0,False,False
2006,U.S. Virgin Islands,VI,governor,John de Jongh,Democratic,57.3,True,False
2006,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,42.7,False,False
