Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1950,Kentucky (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),George G. Hatcher,38010,23.53
1950,Kentucky (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Dennis E. McQueary,4874,3.02
1950,Kentucky (special),Democratic primary results,Primary,Candidate,False,Democratic Party (United States),James L. Delk,4156,2.57
1950,Kentucky (special),Democratic primary results,Primary,Total,False,,,161522,100.00
1950,Kentucky (special),Republican primary results,Primary,Winning,False,Republican Party (United States),Charles I. Dawson,36461,76.07
1950,Kentucky (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),James W. Brown,5763,12.02
1950,Kentucky (special),Republican primary results,Primary,Candidate,False,Republican Party (United States),Charles E. Whittle,5710,11.91
1950,Kentucky (special),Republican primary results,Primary,Total,False,,,47934,100.00
1950,Kentucky,Democratic primary results,Primary,Winning,True,Democratic Party (United States),Earle Clements,114482,70.88
1950,Kentucky,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),George G. Hatcher,38010,23.53
1950,Kentucky,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Dennis E. McQueary,4874,3.02
1950,Kentucky,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),James L. Delk,4156,2.57
1950,Kentucky,Democratic primary results,Primary,Total,False,,,161522,100.00
1950,Kentucky,Republican primary results,Primary,Winning,False,Republican Party (United States),Charles I. Dawson,36461,76.07
1950,Kentucky,Republican primary results,Primary,Candidate,False,Republican Party (United States),James W. Brown,5763,12.02
1950,Kentucky,Republican primary results,Primary,Candidate,False,Republican Party (United States),Charles E. Whittle,5710,11.91
1950,Kentucky,Republican primary results,Primary,Total,False,,,47934,100.00
1950,Louisiana,Democratic Party primary results{{sfn|Congressional Quarterly|1998|p=124,Primary,Winning,True,Democratic Party (United States),Russell B. Long,"359,330",68.46
1950,Louisiana,Democratic Party primary results{{sfn|Congressional Quarterly|1998|p=124,Primary,Candidate,False,Democratic Party (United States),Malcolm E. LaFargue,"156,918",29.90
1950,Louisiana,Democratic Party primary results{{sfn|Congressional Quarterly|1998|p=124,Primary,Candidate,False,Democratic Party (United States),Newt V. Mills,"8,611",1.64
1950,Maryland,1950 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (United States),Millard Tydings (inc.),"172,577",66.30%
1950,Maryland,1950 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),Hugh J. Monaghan II,"47,718",18.33%
1950,Maryland,1950 Democratic U.S. Senate primary,Primary,Candidate,False,Democratic Party (United States),John A. Meyer,"40,015",15.37%
1950,Maryland,1950 Democratic U.S. Senate primary,Primary,Total,False,,,"260,310",100.00%
1950,Maryland,1950 Republican U.S. Senate primary,Primary,Winning,False,Republican Party (United States),John Marshall Butler,"32,902",48.61%
1950,Maryland,1950 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (United States),D. John Markey,"34,791",51.40%
1950,Maryland,1950 Republican U.S. Senate primary,Primary,Total,False,,,"47,136",100.00%
1950,Missouri,"Democratic primary August 1, 1950",Primary,Winning,False,Democratic Party (United States),Thomas C. Hennings Jr.,"182,333",45.03
1950,Missouri,"Democratic primary August 1, 1950",Primary,Candidate,False,Democratic Party (United States),Emery Allison,"178,201",44.01
1950,Missouri,"Democratic primary August 1, 1950",Primary,Candidate,False,Democratic Party (United States),James W. Hopkins,"15,859",3.92
1950,Missouri,"Democratic primary August 1, 1950",Primary,Candidate,False,Democratic Party (United States),Ben M. Johnson,"15,559",3.84
1950,Missouri,"Democratic primary August 1, 1950",Primary,Candidate,False,Democratic Party (United States),Marjorie Bell Hinrichs,"12,986",3.21
1950,Missouri,"Democratic primary August 1, 1950",Primary,Total,False,,,"404,938",100
1950,Missouri,"Republican primary August 1, 1950",Primary,Winning,True,Republican Party (United States),Forrest C. Donnell,"200,792",84.85
1950,Missouri,"Republican primary August 1, 1950",Primary,Candidate,False,Republican Party (United States),William McKinley Thomas,"17,407",7.36
1950,Missouri,"Republican primary August 1, 1950",Primary,Candidate,False,Republican Party (United States),Gordon R. Coates,"10,919",4.61
1950,Missouri,"Republican primary August 1, 1950",Primary,Candidate,False,Republican Party (United States),Hiram Grosby,"7,527",3.18
1950,Missouri,"Republican primary August 1, 1950",Primary,Total,False,,,"236,645",100
1950,New Hampshire,1950 Republican U.S. Senate primary,Primary,Winning,True,Republican Party (US),Charles W. Tobey,"39,203",50.85%
1950,New Hampshire,1950 Republican U.S. Senate primary,Primary,Candidate,False,Republican Party (US),Wesley Powell,"39,203",49.15%
1950,New Hampshire,1950 Republican U.S. Senate primary,Primary,Total,False,,,"77,096",100.00%
1950,New Hampshire,1950 Democratic U.S. Senate primary,Primary,Winning,False,Democratic Party (US),Emmet J. Kelley,"20,095",100.00%
1950,New Hampshire,1950 Democratic U.S. Senate primary,Primary,Total,False,,,"20,095",100.00%
1950,North Carolina (special),Democratic primary,Primary,Winning,True,Democratic Party (US),Frank Porter Graham,"303,605",49.09
1950,North Carolina (special),Democratic primary,Primary,Winning,False,Democratic Party (US),Willis Smith,"250,222",40.46
1950,North Carolina (special),Democratic primary,Primary,Candidate,False,Democratic Party (US),Robert R. Reynolds,"58,752",9.50
1950,North Carolina (special),Democratic primary,Primary,Candidate,False,Democratic Party (US),Olla Ray Boyd,"5,900",0.95
1950,North Dakota,Democratic primary,Primary,Winning,False,Democratic Party (United States),Harry O'Brien,"24,544",80.16%
1950,North Dakota,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Joseph E. Kyllonen,"6,073",19.84%
1950,North Dakota,Democratic primary,Primary,Total,False,,,"30,617",100.00%
1950,North Dakota,Republican primary,Primary,Winning,False,Republican Party (United States),Milton Young (inc.),"98,458",71.21%
1950,North Dakota,Republican primary,Primary,Candidate,False,Republican Party (United States),Thorstein H. Thoresen,"39,805",28.79%
1950,North Dakota,Republican primary,Primary,Total,False,,,"138,263",100.00%
1950,Ohio,1950 Democratic Senate primary,Primary,Winning,False,Democratic Party (United States),Joseph T. Ferguson,"159,191",39.38%
1950,Ohio,1950 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Michael DiSalle,"105,601",26.12%
1950,Ohio,1950 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Henry M. Busch,"53,048",13.12%
1950,Ohio,1950 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),William L. White,"27,863",6.89%
1950,Ohio,1950 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Walter A. Kelley,"22,814",5.64%
1950,Ohio,1950 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),John Martin,"22,802",5.64%
1950,Ohio,1950 Democratic Senate primary,Primary,Candidate,False,Democratic Party (United States),Edward Welsh,"12,960",3.21%
1950,Ohio,1950 Democratic Senate primary,Primary,Total,False,,,"404,279",100.00%
1950,Oklahoma,Democratic primary,Primary,Winning,False,Democratic Party (United States),Mike Monroney,"210,557",46.54%
1950,Oklahoma,Democratic primary,Primary,Winning,False,Democratic Party (United States),Elmer Thomas (inc.),"195,904",43.30%
1950,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Joe B. Thompson,"16,094",3.56%
1950,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Bill Edwards,"10,571",2.34%
1950,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),C. A. Gentry,"8,318",1.84%
1950,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),J. R. Champ Clarke,"6,462",1.43%
1950,Oklahoma,Democratic primary,Primary,Candidate,False,Democratic Party (United States),Robert Teeter,"4,509",1.00%
1950,Oklahoma,Democratic primary,Primary,Total,False,,,"452,415",100.00%
1950,Oklahoma,Democratic primary runoff,Primary,Winning,False,Democratic Party (United States),Mike Monroney,"240,432",52.95%
1950,Oklahoma,Democratic primary runoff,Primary,Candidate,False,Democratic Party (United States),Elmer Thomas (inc.),"213,665",47.05%
1950,Oklahoma,Democratic primary runoff,Primary,Total,False,,,"454,097",100.00%
1950,Oklahoma,Republican primary,Primary,Winning,False,Republican Party (United States),Bill Alexander,"37,655",64.90%
1950,Oklahoma,Republican primary,Primary,Candidate,False,Republican Party (United States),Raymond H. Fields,"13,398",23.09%
1950,Oklahoma,Republican primary,Primary,Candidate,False,Republican Party (United States),George T. Balch,"4,746",8.18%
1950,Oklahoma,Republican primary,Primary,Candidate,False,Republican Party (United States),Forrest Van Pelt,"2,220",3.83%
1950,Oklahoma,Republican primary,Primary,Total,False,,,"58,079",100.00%
1950,South Dakota,Democratic primary,Primary,Winning,False,Democratic Party (United States),John A. Engel,"18,944",59.11%
1950,South Dakota,Democratic primary,Primary,Candidate,False,Democratic Party (United States),John S. Tschetter,"13,104",40.89%
1950,South Dakota,Democratic primary,Primary,Total,False,,,"32,048",100.00%
1950,South Dakota,Republican primary,Primary,Winning,False,Republican Party (United States),Francis H. Case,"59,314",58.07%
1950,South Dakota,Republican primary,Primary,Candidate,False,Republican Party (United States),Chan Gurney (inc.),"42,823",41.93%
1950,South Dakota,Republican primary,Primary,Total,False,,,"102,137",100.00%
1950,Vermont,Republican primary results,Primary,Winning,False,Republican Party (United States),George Aiken ([[Incumbent,"69,483",99.9%
1950,Vermont,Republican primary results,Primary,Candidate,False,Republican Party (United States),Other,51,0.1%
1950,Vermont,Republican primary results,Primary,Total,False,,,"69,534",100.0%
1950,Vermont,Democratic primary results,Primary,Winning,False,Democratic Party (United States),James E. Bigelow,"3,290",98.9%
1950,Vermont,Democratic primary results,Primary,Candidate,False,Democratic Party (United States),Other,35,1.1%
1950,Vermont,Democratic primary results,Primary,Total,False,,,"3,325",100.0%
1950,Washington,Blanket primary results,Primary,Winning,True,Democratic Party (United States),Warren G. Magnuson,"212,578",46.37%
1950,Washington,Blanket primary results,Primary,Winning,False,Republican Party (United States),W. Walter Williams,"83,871",18.30%
1950,Washington,Blanket primary results,Primary,Candidate,False,Republican Party (United States),Albert Franklyn Canwell,"63,214",13.79%
1950,Washington,Blanket primary results,Primary,Candidate,False,Republican Party (United States),Janet Tourtellotte,"44,055",9.61%
1950,Washington,Blanket primary results,Primary,Candidate,False,Republican Party (United States),George Kinnear,"38,822",8.47%
1950,Washington,Blanket primary results,Primary,Candidate,False,Republican Party (United States),Carl Viking Holman,"15,891",3.46%
1950,Washington,Blanket primary results,Primary,Total,False,,,"458,439",100.00%
1950,Wisconsin,1950 U.S. Senate Republican primary,Primary,Winning,True,Republican Party (United States),Alexander Wiley,"308,536",77.82%
1950,Wisconsin,1950 U.S. Senate Republican primary,Primary,Candidate,False,Republican Party (United States),Edward J. Finan,"87,929",22.18%
1950,Wisconsin,1950 U.S. Senate Republican primary,Primary,Total,False,,,"396,465",100.00%
1950,Wisconsin,1950 U.S. Senate Democratic primary,Primary,Winning,False,Democratic Party (United States),Thomas E. Fairchild,"58,399",35.10%
1950,Wisconsin,1950 U.S. Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),Daniel Hoan,"44,423",26.70%
1950,Wisconsin,1950 U.S. Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),William E. Sanderson,"41,961",25.22%
1950,Wisconsin,1950 U.S. Senate Democratic primary,Primary,Candidate,False,Democratic Party (United States),LaVern Dilweg,"21,609",12.99%
1950,Wisconsin,1950 U.S. Senate Democratic primary,Primary,Total,False,,,"166,392",100.00%
