Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),A. Victor Donahey,"1,276,206",59.95%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Joseph F. Guffey,"1,494,010",50.78%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Peter G. Gerry,"140,700",57.12%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),[[Kenneth McKellar (politician),"195,430",63.39%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),Nathan L. Bachman,"200,249",80.09%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),Tom Connally,"439,375",96.69
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),William H. King,"95,931",53.06%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,True,Republican Party (US),Warren Austin,"67,146",51.0%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Republican Party (US),[[Ernest Willard Gibson,"28,436",58.2%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),Harry F. Byrd Sr.,"109,963",75.96%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Lewis B. Schwellenbach,"302,606",60.92%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Rush Holt Sr.,"349,882",55.14%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,True,Progressive Party (Wisconsin),Robert M. La Follette Jr.,"440,513",47.78%
1934,West Virginia,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney ([[incumbent,"53,806",56.62%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),Simeon D. Fess,"839,068",39.41%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),W. C. Sandberg,"13,546",0.64%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),David A. Reed,"1,366,872",46.46%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,James H. Maurer,"50,444",0.39%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),Edwin J. Fithian,"19,985",0.68%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),Harry M. Wicks,"6,170",0.21%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Labor Party (US),George W. Ohls,"4,665",0.16%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),Felix Hebert,"105,545",42.85%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Ben W. Hooper,"110,401",35.81%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Independent,C. W. Holsington,2443,0.79%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Independent,John Randolph Neal Jr.,49773,19.91%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Ulysses S. Goen,"12,895",2.84
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,William Burr Starr,"1,828",0.40
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),L. C. Keel,310,0.07
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Don B. Colton,"82,154",45.44%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,John O. Waters,"1,497",0.83%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),Cornelia B. Johnson,"1,207",0.67%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Democratic Party (US),Fred C. Martin,"63,632",48.4%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,Charles R. Butler,771,0.0%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Democratic Party (US),Harry W. Witters,"20,382",41.7%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Lawrence C. Page,"30,289",20.92%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Independent,J. L. Litz,"1,503",1.04%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,Herman R. Ansell,"1,127",0.78%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Independent,John G. Bowman,"1,046",0.72%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),Alexander Wright,431,0.30%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),Hewman H. Raymond,391,0.27%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Reno Odlin,"168,994",34.02%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,John F. McKay,"7,192",1.45%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),George Edward Bradley,"3,470",0.70%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),Chester H. Thompson,"1,551",0.31%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Labor Party (US),Edward Kriz,556,0.11%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),Henry D. Hatfield,"281,756",44.40%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),John Wesley McDonald,"2,931",0.46%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Democratic Party (US),John M. Callahan,"223,438",24.24%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),John B. Chapple,"210,569",22.84%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,James P. Sheehan,"44,453",4.82%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (United States),Vincent Carter,"40,819",42.96%
1934,West Virginia,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party (United States),Joseph N. Lunn,401,0.42%
1934,West Virginia,1934 United States Senate election in Ohio,General,Total,False,,,"131,552",100
1934,West Virginia,1934 United States Senate election in Ohio,General,Total,False,,,"48,830",100.0%
1934,West Virginia,1934 United States Senate special election in Wyoming,General,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney ([[incumbent,"53,859",56.88%
1934,West Virginia,1934 United States Senate special election in Wyoming,General,Candidate,False,Republican Party (United States),Vincent Carter,"40,825",43.12%
1934,Wisconsin,1934 U.S. Senate election in Wisconsin,General,Winning,True,Wisconsin Progressive Party,Robert La Follette Jr.,"440,513",47.78%
1934,Wisconsin,1934 U.S. Senate election in Wisconsin,General,Candidate,False,Democratic Party (United States),John M. Callahan,"223,438",24.24%
1934,Wisconsin,1934 U.S. Senate election in Wisconsin,General,Candidate,False,Socialist Party (United States),James P. Sheehan,"44,453",4.82%
1934,Wisconsin,1934 U.S. Senate election in Wisconsin,General,Write-in,False,,,23,0.00%
1934,Wisconsin,1934 U.S. Senate election in Wisconsin,General,Total,False,,,"921,949",100.00%
