Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1978,Idaho,General election results,General,Total,False,,,"284,047",100.0%
1978,Illinois,"United States Senate election in Illinois, 1978",General,Winning,True,Republican Party (United States),Charles H. Percy,"1,698,711",53.34%
1978,Illinois,"United States Senate election in Illinois, 1978",General,Candidate,False,Democratic Party (United States),Alex Seith,"1,448,187",45.47%
1978,Illinois,"United States Senate election in Illinois, 1978",General,Candidate,False,Libertarian Party (United States),Bruce Lee Green,"16,320",0.51%
1978,Illinois,"United States Senate election in Illinois, 1978",General,Candidate,False,Socialist Workers Party (United States),Patricia Grogan,"15,922",0.50%
1978,Illinois,"United States Senate election in Illinois, 1978",General,Candidate,False,Socialist Labor Party of America,Gerald Rose,"5,465",0.18%
1978,Illinois,"United States Senate election in Illinois, 1978",General,Write-in,False,,,159,0.00%
1978,Iowa,General election results,General,Candidate,False,Independent politician,Gerald Leo Baker,"4,223",0.51%
1978,Iowa,General election results,General,Candidate,False,Libertarian Party (United States),Ben L. Olson,"3,689",0.45%
1978,Iowa,General election results,General,Candidate,False,Write-in,All others,78,0.01%
1978,Iowa,General election results,General,Total,False,,,"824,654",100.00%
1978,Kansas,General election results,General,Total,False,,,"748,839",100.00%
1978,Kentucky,General election results,General,Winning,True,Democratic Party (United States),Walter Dee Huddleston,"290,730",60.98%
1978,Kentucky,General election results,General,Candidate,False,Republican Party (United States),[[Louie R. Guenthner Jr.,"175,766",36.87%
1978,Maine,"United States Senate election in Maine, 1978",General,Winning,False,Republican Party (United States),William Cohen,"212,294",56.59%
1978,Maine,"United States Senate election in Maine, 1978",General,Candidate,True,Democratic Party (United States),William Hathaway,"127,327",33.94%
1978,Maine,"United States Senate election in Maine, 1978",General,Candidate,False,Independent,Hayes E. Gahagan,"27,824",7.42%
1978,Maine,"United States Senate election in Maine, 1978",General,Candidate,False,Independent,John J. Jannace,"5,553",1.48%
1978,Maine,"United States Senate election in Maine, 1978",General,Candidate,False,Independent,Plato Truman,"2,116",0.56%
1978,Massachusetts,1978 U.S. Senate election in Massachusetts,General,Write-in,False,,,"1,833",0.09%
1978,Massachusetts,1978 U.S. Senate election in Massachusetts,General,Total,False,,,"1,985,700",100.00%
1978,Michigan,General election results,General,Write-in,False,,,272,0.01%
1978,Michigan,General election results,General,Total,False,,,"2,846,630",100.00%
1978,Minnesota,General election results,General,Winning,False,Independent-Republican Party,Rudy Boschwitz,"894,092",56.57%
1978,Minnesota,General election results,General,Candidate,True,Minnesota Democratic–Farmer–Labor Party,Wendell Anderson,"638,375",40.39%
1978,Minnesota,General election results,General,Candidate,False,American Party (1969),Sal Carlone,"23,261",1.47%
1978,Minnesota,General election results,General,Candidate,False,Socialist Workers Party (United States),William Peterson,"9,856",0.62%
1978,Minnesota,General election results,General,Candidate,False,Independent (United States),Brian J. Coyle,"8,083",0.51%
1978,Minnesota,General election results,General,Candidate,False,Workers League Party (United States),Jean T. Brust,"3,891",0.25%
1978,Minnesota,General election results,General,Candidate,False,Libertarian Party (United States),Leonard J. Richards,"2,992",0.19%
1978,Minnesota,General election results,General,Total,False,,,"1,580,622",100.00%
1978,Minnesota (special),Special election results,General,Winning,False,Independent-Republican Party,David Durenberger,"957,908",61.47%
1978,Minnesota (special),Special election results,General,Candidate,False,Minnesota Democratic–Farmer–Labor Party,Bob Short,"538,675",34.57%
1978,Minnesota (special),Special election results,General,Candidate,False,American Party (1969),Paul Helm,"45,402",2.91%
1978,Minnesota (special),Special election results,General,Candidate,False,Socialist Workers Party (United States),Christine Frank,"11,397",0.73%
1978,Minnesota (special),Special election results,General,Candidate,False,Libertarian Party (United States),Frederick Hewitt,"4,116",0.26%
1978,Minnesota (special),Special election results,General,Total,False,,,"1,558,376",100.00%
1978,Mississippi,"Mississippi U.S. Senate Election, 1978",General,Winning,False,Republican Party (United States),Thad Cochran,"267,302",45.29%
1978,Mississippi,"Mississippi U.S. Senate Election, 1978",General,Candidate,False,Democratic Party (United States),Maurice Dantin,"187,541",31.77%
1978,Mississippi,"Mississippi U.S. Senate Election, 1978",General,Candidate,False,Independent,Charles Evers,"133,646",22.64%
1978,Mississippi,"Mississippi U.S. Senate Election, 1978",General,Candidate,False,Independent,Henry Jay Kirksey,"1,747",0.30%
1978,Montana,"United States Senate election in Montana, 1978",General,Winning,False,Democratic Party (United States),Max Baucus,"160,353",55.69%
1978,Montana,"United States Senate election in Montana, 1978",General,Candidate,False,Republican Party (United States),Larry R. Williams,"127,589",44.31%
1978,Nebraska,1978 United States Senate election in Nebraska,General,Winning,False,Democratic Party (United States),J. James Exon,"334,276",67.62%
1978,Nebraska,1978 United States Senate election in Nebraska,General,Candidate,False,Republican Party (United States),Donald Shasteen,"159,806",32.33%
1978,Nebraska,1978 United States Senate election in Nebraska,General,Write-in,False,,,286,0.06%
1978,Nebraska,1978 United States Senate election in Nebraska,General,Total,False,,,"494,368",100.00%
1978,New Hampshire,General election results,General,Candidate,False,Libertarian Party (United States),Craig Franklin,"2,070",0.79%
1978,New Hampshire,General election results,General,Total,False,,,"284,047",100.00%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Independent politician,Herbert H. Shaw,"4,736",0.24%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Independent politician,Bill Gahres,"3,817",0.20%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Libertarian Party (United States),Jack Moyers,"3,809",0.20%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,U.S. Labor Party,Robert Bowen,"3,656",0.19%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Independent politician,J.M. Carter,"3,618",0.19%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Independent politician,Jasper C. Gould,"2,955",0.15%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Independent politician,William R. Thorn,"2,776",0.14%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Candidate,False,Socialist Workers Party (United States),Alice Conner,"2,384",0.12%
1978,New Jersey,1978 United States Senate election in New Jersey,General,Total,False,,,"1,957,515",100.00%
1978,New Mexico,General election results,General,Winning,True,Republican Party (United States),Pete Domenici,"183,442",53.41%
1978,New Mexico,General election results,General,Candidate,False,Democratic Party (United States),Toney Anaya,"160,045",46.59%
1978,New Mexico,General election results,General,Total,False,,,"343,487",100.00%
1978,North Carolina,1978 North Carolina U.S. Senate election,General,Winning,True,Republican Party (United States),Jesse Helms,"619,151",54.51%
1978,North Carolina,1978 North Carolina U.S. Senate election,General,Candidate,False,Democratic Party (United States),[[John Ingram (politician),"516,663",45.49%
1978,Oklahoma,1978 Oklahoma U.S. Senate Democratic run-off results,General,Winning,False,Democratic Party (United States),David Boren,"281,587",60.46%
1978,Oklahoma,1978 Oklahoma U.S. Senate Democratic run-off results,General,Candidate,False,Democratic Party (United States),Ed Edmondson,"184,175",39.54%
1978,Oklahoma,1978 Oklahoma U.S. Senate Democratic run-off results,General,Total,False,,,"465,762",100.00%
1978,Oklahoma,1978 Oklahoma U.S. Senate general election results,General,Candidate,False,Independent politician,Glenn E. Hager,"3,875",0.51%
1978,Oklahoma,1978 Oklahoma U.S. Senate general election results,General,Total,False,,,"754,264",100%
1978,Oregon,General election results,General,Total,False,,,"892,968",100.00%
1978,Rhode Island,General election results,General,Winning,True,Democratic Party (United States),Claiborne Pell,"229,557",75.11%
1978,Rhode Island,General election results,General,Candidate,False,Republican Party (United States),James Reynolds,"76,061",24.89%
1978,Rhode Island,General election results,General,Total,False,,,"305,618",100.00%
1978,South Carolina,1978 South Carolina U.S. Senate Election,General,Winning,True,Republican Party (United States),Strom Thurmond,"351,733",55.56%
1978,South Carolina,1978 South Carolina U.S. Senate Election,General,Candidate,False,Democratic Party (United States),Charles D. Ravenel,"281,119",44.40%
1978,South Carolina,1978 South Carolina U.S. Senate Election,General,Write-in,False,,,257,0.04%
1978,South Carolina,1978 South Carolina U.S. Senate Election,General,Total,False,,,"633,109",100.00%
1978,South Dakota,1978 U.S. Senate election results,General,Total,False,,,"255,599",100.00%
1978,Tennessee,General election results,General,Winning,True,Republican Party (United States),Howard Baker,"642,644",55.54%
1978,Tennessee,General election results,General,Candidate,False,Democratic Party (United States),Jane Eskind,"466,228",40.30%
1978,Tennessee,General election results,General,Candidate,False,Independent (United States),[[Thomas J. Anderson (author),"45,908",3.97%
1978,Tennessee,General election results,General,Candidate,False,Independent (United States),Fern L. Keasler,"2,243",0.19%
1978,Texas,General election results,General,Winning,True,Republican Party (United States),John Tower,"1,151,376",49.79%
1978,Texas,General election results,General,Candidate,False,Democratic Party (United States),Bob Krueger,"1,139,149",49.26%
1978,Texas,General election results,General,Candidate,False,Raza Unida Party,Luis Diaz de Leon,"17,869",0.77%
1978,Texas,General election results,General,Candidate,False,Socialist Workers Party (United States),Miguel Pendas,"4,018",0.17%
1978,Texas,General election results,General,Write-in,False,,,128,0.01%
1978,Texas,General election results,General,Total,False,,,"2,312,540",100.0%
1978,Virginia,"United States Senate election in Virginia, 1978",General,Winning,False,Republican Party (United States),John Warner,"613,232",50.17%
1978,Virginia,"United States Senate election in Virginia, 1978",General,Candidate,False,Democratic Party (United States),Andrew P. Miller,"608,511",49.79%
1978,West Virginia,General election results,General,Total,False,,,"493,351",100.00%
1978,Wyoming,1978 United States Senate election in Wyoming,General,Winning,False,Republican Party (United States),[[Alan Simpson (American politician),"82,908",62.17%
1978,Wyoming,1978 United States Senate election in Wyoming,General,Candidate,False,Democratic Party (United States),Raymond B. Whitaker,"50,456",37.83%
