year,state,state_code,county,subdivision_type,candidate,party,votes,percentage,total_votes,winning_party
1984,Idaho,ID,Lemhi,County,Bob Richards,Populist,24,0.65,3708,Republican
1984,Idaho,ID,Lewis,County,Ronald Reagan,Republican,1000,60.02,1666,Republican
1984,Idaho,ID,Lewis,County,Walter Mondale,Democratic,648,38.9,1666,Republican
1984,Idaho,ID,Lewis,County,David Bergland,Libertarian,9,0.54,1666,Republican
1984,Idaho,ID,Lewis,County,Bob Richards,Populist,9,0.54,1666,Republican
1984,Idaho,ID,Lincoln,County,Ronald Reagan,Republican,1211,74.98,1615,Republican
1984,Idaho,ID,Lincoln,County,Walter Mondale,Democratic,386,23.9,1615,Republican
1984,Idaho,ID,Lincoln,County,David Bergland,Libertarian,8,0.5,1615,Republican
1984,Idaho,ID,Lincoln,County,Bob Richards,Populist,10,0.62,1615,Republican
1984,Idaho,ID,Madison,County,Ronald Reagan,Republican,6798,92.88,7319,Republican
1984,Idaho,ID,Madison,County,Walter Mondale,Democratic,483,6.6,7319,Republican
1984,Idaho,ID,Madison,County,David Bergland,Libertarian,15,0.2,7319,Republican
1984,Idaho,ID,Madison,County,Bob Richards,Populist,23,0.31,7319,Republican
1984,Idaho,ID,Minidoka,County,Ronald Reagan,Republican,5938,80.03,7420,Republican
1984,Idaho,ID,Minidoka,County,Walter Mondale,Democratic,1398,18.84,7420,Republican
1984,Idaho,ID,Minidoka,County,David Bergland,Libertarian,41,0.57,7420,Republican
1984,Idaho,ID,Minidoka,County,Bob Richards,Populist,43,0.6,7420,Republican
1984,Idaho,ID,Nez Perce,County,Ronald Reagan,Republican,8153,56.89,14330,Republican
1984,Idaho,ID,Nez Perce,County,Walter Mondale,Democratic,5981,41.74,14330,Republican
1984,Idaho,ID,Nez Perce,County,David Bergland,Libertarian,108,0.88,14330,Republican
1984,Idaho,ID,Nez Perce,County,Bob Richards,Populist,88,0.71,14330,Republican
1984,Idaho,ID,Oneida,County,Ronald Reagan,Republican,1528,80.51,1898,Republican
1984,Idaho,ID,Oneida,County,Walter Mondale,Democratic,360,18.97,1898,Republican
1984,Idaho,ID,Oneida,County,David Bergland,Libertarian,6,0.32,1898,Republican
1984,Idaho,ID,Oneida,County,Bob Richards,Populist,4,0.21,1898,Republican
1984,Idaho,ID,Owyhee,County,Ronald Reagan,Republican,2141,77.71,2755,Republican
1984,Idaho,ID,Owyhee,County,Walter Mondale,Democratic,574,20.83,2755,Republican
1984,Idaho,ID,Owyhee,County,David Bergland,Libertarian,22,0.8,2755,Republican
1984,Idaho,ID,Owyhee,County,Bob Richards,Populist,18,0.65,2755,Republican
1984,Idaho,ID,Payette,County,Ronald Reagan,Republican,4605,75.23,6121,Republican
1984,Idaho,ID,Payette,County,Walter Mondale,Democratic,1410,23.04,6121,Republican
1984,Idaho,ID,Payette,County,David Bergland,Libertarian,53,0.87,6121,Republican
1984,Idaho,ID,Payette,County,Bob Richards,Populist,53,0.87,6121,Republican
1984,Idaho,ID,Power,County,Ronald Reagan,Republican,2298,76.5,3004,Republican
1984,Idaho,ID,Power,County,Walter Mondale,Democratic,678,22.57,3004,Republican
1984,Idaho,ID,Power,County,David Bergland,Libertarian,18,0.6,3004,Republican
1984,Idaho,ID,Power,County,Bob Richards,Populist,10,0.33,3004,Republican
1984,Idaho,ID,Shoshone,County,Ronald Reagan,Republican,3156,50.22,6284,Republican
1984,Idaho,ID,Shoshone,County,Walter Mondale,Democratic,3033,48.27,6284,Republican
1984,Idaho,ID,Shoshone,County,David Bergland,Libertarian,49,0.78,6284,Republican
1984,Idaho,ID,Shoshone,County,Bob Richards,Populist,46,0.73,6284,Republican
1984,Idaho,ID,Teton,County,Ronald Reagan,Republican,1242,76.48,1624,Republican
1984,Idaho,ID,Teton,County,Walter Mondale,Democratic,370,22.78,1624,Republican
1984,Idaho,ID,Teton,County,David Bergland,Libertarian,6,0.37,1624,Republican
1984,Idaho,ID,Teton,County,Bob Richards,Populist,6,0.37,1624,Republican
1984,Idaho,ID,Twin Falls,County,Ronald Reagan,Republican,16974,77.97,21771,Republican
1984,Idaho,ID,Twin Falls,County,Walter Mondale,Democratic,4567,20.98,21771,Republican
1984,Idaho,ID,Twin Falls,County,David Bergland,Libertarian,145,0.67,21771,Republican
1984,Idaho,ID,Twin Falls,County,Bob Richards,Populist,85,0.39,21771,Republican
1984,Idaho,ID,Valley,County,Ronald Reagan,Republican,2299,69.96,3286,Republican
1984,Idaho,ID,Valley,County,Walter Mondale,Democratic,945,28.76,3286,Republican
1984,Idaho,ID,Valley,County,David Bergland,Libertarian,27,0.82,3286,Republican
1984,Idaho,ID,Valley,County,Bob Richards,Populist,15,0.46,3286,Republican
1984,Idaho,ID,Washington,County,Ronald Reagan,Republican,3015,71.99,4188,Republican
1984,Idaho,ID,Washington,County,Walter Mondale,Democratic,1119,26.72,4188,Republican
1984,Idaho,ID,Washington,County,David Bergland,Libertarian,30,0.72,4188,Republican
1984,Idaho,ID,Washington,County,Bob Richards,Populist,24,0.57,4188,Republican
1984,Illinois,IL,Adams,County,Ronald Reagan,Republican,20225,65.99,30649,Republican
1984,Illinois,IL,Adams,County,Walter Mondale,Democratic,10336,33.72,30649,Republican
1984,Illinois,IL,Adams,County,Other,Other,88,0.29,30649,Republican
1984,Illinois,IL,Alexander,County,Ronald Reagan,Republican,2574,47.08,5467,Democratic
1984,Illinois,IL,Alexander,County,Walter Mondale,Democratic,2872,52.53,5467,Democratic
1984,Illinois,IL,Alexander,County,Other,Other,21,0.38,5467,Democratic
1984,Illinois,IL,Bond,County,Ronald Reagan,Republican,4240,59.46,7131,Republican
1984,Illinois,IL,Bond,County,Walter Mondale,Democratic,2870,40.25,7131,Republican
1984,Illinois,IL,Bond,County,Other,Other,21,0.29,7131,Republican
1984,Illinois,IL,Boone,County,Ronald Reagan,Republican,7536,66.65,11306,Republican
1984,Illinois,IL,Boone,County,Walter Mondale,Democratic,3717,32.88,11306,Republican
1984,Illinois,IL,Boone,County,Other,Other,53,0.47,11306,Republican
1984,Illinois,IL,Brown,County,Ronald Reagan,Republican,1478,60.43,2446,Republican
1984,Illinois,IL,Brown,County,Walter Mondale,Democratic,959,39.21,2446,Republican
1984,Illinois,IL,Brown,County,Other,Other,9,0.37,2446,Republican
1984,Illinois,IL,Bureau,County,Ronald Reagan,Republican,11741,62.57,18765,Republican
1984,Illinois,IL,Bureau,County,Walter Mondale,Democratic,6925,36.9,18765,Republican
1984,Illinois,IL,Bureau,County,Other,Other,99,0.53,18765,Republican
1984,Illinois,IL,Calhoun,County,Ronald Reagan,Republican,1648,53.04,3107,Republican
1984,Illinois,IL,Calhoun,County,Walter Mondale,Democratic,1443,46.44,3107,Republican
1984,Illinois,IL,Calhoun,County,Other,Other,16,0.51,3107,Republican
1984,Illinois,IL,Carroll,County,Ronald Reagan,Republican,5237,68.39,7658,Republican
1984,Illinois,IL,Carroll,County,Walter Mondale,Democratic,2398,31.31,7658,Republican
1984,Illinois,IL,Carroll,County,Other,Other,23,0.3,7658,Republican
1984,Illinois,IL,Cass,County,Ronald Reagan,Republican,3435,53.68,6399,Republican
1984,Illinois,IL,Cass,County,Walter Mondale,Democratic,2937,45.9,6399,Republican
1984,Illinois,IL,Cass,County,Other,Other,27,0.42,6399,Republican
1984,Illinois,IL,Champaign,County,Ronald Reagan,Republican,39224,58.61,66925,Republican
1984,Illinois,IL,Champaign,County,Walter Mondale,Democratic,27266,40.74,66925,Republican
1984,Illinois,IL,Champaign,County,Other,Other,435,0.65,66925,Republican
1984,Illinois,IL,Christian,County,Ronald Reagan,Republican,8534,52.84,16152,Republican
1984,Illinois,IL,Christian,County,Walter Mondale,Democratic,7541,46.69,16152,Republican
1984,Illinois,IL,Christian,County,Other,Other,77,0.48,16152,Republican
1984,Illinois,IL,Clark,County,Ronald Reagan,Republican,5318,63.45,8382,Republican
1984,Illinois,IL,Clark,County,Walter Mondale,Democratic,3032,36.17,8382,Republican
1984,Illinois,IL,Clark,County,Other,Other,32,0.38,8382,Republican
1984,Illinois,IL,Clay,County,Ronald Reagan,Republican,4562,64.22,7104,Republican
1984,Illinois,IL,Clay,County,Walter Mondale,Democratic,2524,35.53,7104,Republican
1984,Illinois,IL,Clay,County,Other,Other,18,0.25,7104,Republican
1984,Illinois,IL,Clinton,County,Ronald Reagan,Republican,9233,66.43,13899,Republican
1984,Illinois,IL,Clinton,County,Walter Mondale,Democratic,4628,33.3,13899,Republican
1984,Illinois,IL,Clinton,County,Other,Other,38,0.27,13899,Republican
1984,Illinois,IL,Coles,County,Ronald Reagan,Republican,14044,65.95,21295,Republican
1984,Illinois,IL,Coles,County,Walter Mondale,Democratic,7156,33.6,21295,Republican
1984,Illinois,IL,Coles,County,Other,Other,95,0.45,21295,Republican
1984,Illinois,IL,Cook,County,Ronald Reagan,Republican,1055558,48.4,2180735,Democratic
1984,Illinois,IL,Cook,County,Walter Mondale,Democratic,1112641,51.02,2180735,Democratic
1984,Illinois,IL,Cook,County,Other,Other,12536,0.57,2180735,Democratic
1984,Illinois,IL,Crawford,County,Ronald Reagan,Republican,6261,66.44,9424,Republican
1984,Illinois,IL,Crawford,County,Walter Mondale,Democratic,3130,33.21,9424,Republican
1984,Illinois,IL,Crawford,County,Other,Other,33,0.35,9424,Republican
1984,Illinois,IL,Cumberland,County,Ronald Reagan,Republican,3002,63.04,4762,Republican
1984,Illinois,IL,Cumberland,County,Walter Mondale,Democratic,1733,36.39,4762,Republican
1984,Illinois,IL,Cumberland,County,Other,Other,27,0.57,4762,Republican
1984,Illinois,IL,DeKalb,County,Ronald Reagan,Republican,20294,64.5,31465,Republican
1984,Illinois,IL,DeKalb,County,Walter Mondale,Democratic,10942,34.78,31465,Republican
1984,Illinois,IL,DeKalb,County,Other,Other,229,0.73,31465,Republican
1984,Illinois,IL,DeWitt,County,Ronald Reagan,Republican,4534,65.57,6915,Republican
1984,Illinois,IL,DeWitt,County,Walter Mondale,Democratic,2352,34.01,6915,Republican
1984,Illinois,IL,DeWitt,County,Other,Other,29,0.42,6915,Republican
1984,Illinois,IL,Douglas,County,Ronald Reagan,Republican,5691,66.14,8604,Republican
1984,Illinois,IL,Douglas,County,Walter Mondale,Democratic,2886,33.54,8604,Republican
1984,Illinois,IL,Douglas,County,Other,Other,27,0.31,8604,Republican
1984,Illinois,IL,DuPage,County,Ronald Reagan,Republican,227141,75.66,300215,Republican
1984,Illinois,IL,DuPage,County,Walter Mondale,Democratic,71430,23.79,300215,Republican
1984,Illinois,IL,DuPage,County,Other,Other,1644,0.55,300215,Republican
1984,Illinois,IL,Edgar,County,Ronald Reagan,Republican,6821,67.54,10099,Republican
1984,Illinois,IL,Edgar,County,Walter Mondale,Democratic,3241,32.09,10099,Republican
1984,Illinois,IL,Edgar,County,Other,Other,37,0.37,10099,Republican
1984,Illinois,IL,Edwards,County,Ronald Reagan,Republican,2778,72.25,3845,Republican
1984,Illinois,IL,Edwards,County,Walter Mondale,Democratic,1057,27.49,3845,Republican
1984,Illinois,IL,Edwards,County,Other,Other,10,0.26,3845,Republican
1984,Illinois,IL,Effingham,County,Ronald Reagan,Republican,9617,71.22,13504,Republican
1984,Illinois,IL,Effingham,County,Walter Mondale,Democratic,3841,28.44,13504,Republican
1984,Illinois,IL,Effingham,County,Other,Other,46,0.34,13504,Republican
1984,Illinois,IL,Fayette,County,Ronald Reagan,Republican,6607,63.09,10473,Republican
1984,Illinois,IL,Fayette,County,Walter Mondale,Democratic,3844,36.7,10473,Republican
1984,Illinois,IL,Fayette,County,Other,Other,22,0.21,10473,Republican
1984,Illinois,IL,Ford,County,Ronald Reagan,Republican,4871,73.11,6663,Republican
1984,Illinois,IL,Ford,County,Walter Mondale,Democratic,1763,26.46,6663,Republican
1984,Illinois,IL,Ford,County,Other,Other,29,0.44,6663,Republican
1984,Illinois,IL,Franklin,County,Ronald Reagan,Republican,9656,47.39,20377,Democratic
1984,Illinois,IL,Franklin,County,Walter Mondale,Democratic,10667,52.35,20377,Democratic
1984,Illinois,IL,Franklin,County,Other,Other,54,0.27,20377,Democratic
1984,Illinois,IL,Fulton,County,Ronald Reagan,Republican,9147,49.77,18377,Republican
1984,Illinois,IL,Fulton,County,Walter Mondale,Democratic,9131,49.69,18377,Republican
1984,Illinois,IL,Fulton,County,Other,Other,99,0.54,18377,Republican
1984,Illinois,IL,Gallatin,County,Ronald Reagan,Republican,1939,47.15,4112,Democratic
1984,Illinois,IL,Gallatin,County,Walter Mondale,Democratic,2164,52.63,4112,Democratic
1984,Illinois,IL,Gallatin,County,Other,Other,9,0.22,4112,Democratic
1984,Illinois,IL,Greene,County,Ronald Reagan,Republican,4057,60.96,6655,Republican
1984,Illinois,IL,Greene,County,Walter Mondale,Democratic,2563,38.51,6655,Republican
1984,Illinois,IL,Greene,County,Other,Other,35,0.53,6655,Republican
1984,Illinois,IL,Grundy,County,Ronald Reagan,Republican,9595,66.98,14325,Republican
1984,Illinois,IL,Grundy,County,Walter Mondale,Democratic,4671,32.61,14325,Republican
1984,Illinois,IL,Grundy,County,Other,Other,59,0.41,14325,Republican
1984,Illinois,IL,Hamilton,County,Ronald Reagan,Republican,3074,57.5,5346,Republican
1984,Illinois,IL,Hamilton,County,Walter Mondale,Democratic,2251,42.11,5346,Republican
1984,Illinois,IL,Hamilton,County,Other,Other,21,0.39,5346,Republican
1984,Illinois,IL,Hancock,County,Ronald Reagan,Republican,6251,62.5,10001,Republican
1984,Illinois,IL,Hancock,County,Walter Mondale,Democratic,3713,37.13,10001,Republican
1984,Illinois,IL,Hancock,County,Other,Other,37,0.37,10001,Republican
1984,Illinois,IL,Hardin,County,Ronald Reagan,Republican,1689,58.26,2899,Republican
1984,Illinois,IL,Hardin,County,Walter Mondale,Democratic,1205,41.57,2899,Republican
1984,Illinois,IL,Hardin,County,Other,Other,5,0.17,2899,Republican
1984,Illinois,IL,Henderson,County,Ronald Reagan,Republican,2289,53.51,4278,Republican
1984,Illinois,IL,Henderson,County,Walter Mondale,Democratic,1969,46.03,4278,Republican
1984,Illinois,IL,Henderson,County,Other,Other,20,0.47,4278,Republican
1984,Illinois,IL,Henry,County,Ronald Reagan,Republican,14504,57.41,25262,Republican
1984,Illinois,IL,Henry,County,Walter Mondale,Democratic,10679,42.27,25262,Republican
1984,Illinois,IL,Henry,County,Other,Other,79,0.31,25262,Republican
1984,Illinois,IL,Iroquois,County,Ronald Reagan,Republican,11327,77.13,14685,Republican
1984,Illinois,IL,Iroquois,County,Walter Mondale,Democratic,3300,22.47,14685,Republican
1984,Illinois,IL,Iroquois,County,Other,Other,58,0.39,14685,Republican
1984,Illinois,IL,Jackson,County,Ronald Reagan,Republican,13609,52.55,25896,Republican
1984,Illinois,IL,Jackson,County,Walter Mondale,Democratic,12105,46.74,25896,Republican
1984,Illinois,IL,Jackson,County,Other,Other,182,0.7,25896,Republican
1984,Illinois,IL,Jasper,County,Ronald Reagan,Republican,3673,67.35,5454,Republican
1984,Illinois,IL,Jasper,County,Walter Mondale,Democratic,1750,32.09,5454,Republican
1984,Illinois,IL,Jasper,County,Other,Other,31,0.57,5454,Republican
1984,Illinois,IL,Jefferson,County,Ronald Reagan,Republican,9642,57.1,16885,Republican
1984,Illinois,IL,Jefferson,County,Walter Mondale,Democratic,7200,42.64,16885,Republican
1984,Illinois,IL,Jefferson,County,Other,Other,43,0.25,16885,Republican
1984,Illinois,IL,Jersey,County,Ronald Reagan,Republican,5146,57.6,8934,Republican
1984,Illinois,IL,Jersey,County,Walter Mondale,Democratic,3762,42.11,8934,Republican
1984,Illinois,IL,Jersey,County,Other,Other,26,0.29,8934,Republican
1984,Illinois,IL,Jo Daviess,County,Ronald Reagan,Republican,5877,63.18,9302,Republican
1984,Illinois,IL,Jo Daviess,County,Walter Mondale,Democratic,3348,35.99,9302,Republican
1984,Illinois,IL,Jo Daviess,County,Other,Other,77,0.83,9302,Republican
1984,Illinois,IL,Johnson,County,Ronald Reagan,Republican,3424,67.36,5083,Republican
1984,Illinois,IL,Johnson,County,Walter Mondale,Democratic,1647,32.4,5083,Republican
1984,Illinois,IL,Johnson,County,Other,Other,12,0.24,5083,Republican
1984,Illinois,IL,Kane,County,Ronald Reagan,Republican,72655,69.09,105159,Republican
1984,Illinois,IL,Kane,County,Walter Mondale,Democratic,31875,30.31,105159,Republican
1984,Illinois,IL,Kane,County,Other,Other,629,0.6,105159,Republican
1984,Illinois,IL,Kankakee,County,Ronald Reagan,Republican,23807,60.02,39665,Republican
1984,Illinois,IL,Kankakee,County,Walter Mondale,Democratic,15246,38.44,39665,Republican
1984,Illinois,IL,Kankakee,County,Other,Other,612,1.54,39665,Republican
1984,Illinois,IL,Kendall,County,Ronald Reagan,Republican,10872,73.81,14730,Republican
1984,Illinois,IL,Kendall,County,Walter Mondale,Democratic,3789,25.72,14730,Republican
1984,Illinois,IL,Kendall,County,Other,Other,69,0.47,14730,Republican
1984,Illinois,IL,Knox,County,Ronald Reagan,Republican,14974,55.21,27122,Republican
1984,Illinois,IL,Knox,County,Walter Mondale,Democratic,12027,44.34,27122,Republican
1984,Illinois,IL,Knox,County,Other,Other,121,0.45,27122,Republican
1984,Illinois,IL,Lake,County,Ronald Reagan,Republican,118401,68.35,173224,Republican
1984,Illinois,IL,Lake,County,Walter Mondale,Democratic,53947,31.14,173224,Republican
1984,Illinois,IL,Lake,County,Other,Other,876,0.51,173224,Republican
1984,Illinois,IL,LaSalle,County,Ronald Reagan,Republican,27388,56.89,48139,Republican
1984,Illinois,IL,LaSalle,County,Walter Mondale,Democratic,20532,42.65,48139,Republican
1984,Illinois,IL,LaSalle,County,Other,Other,219,0.45,48139,Republican
1984,Illinois,IL,Lawrence,County,Ronald Reagan,Republican,4686,61.35,7638,Republican
1984,Illinois,IL,Lawrence,County,Walter Mondale,Democratic,2924,38.28,7638,Republican
1984,Illinois,IL,Lawrence,County,Other,Other,28,0.37,7638,Republican
1984,Illinois,IL,Lee,County,Ronald Reagan,Republican,11178,73.76,15155,Republican
1984,Illinois,IL,Lee,County,Walter Mondale,Democratic,3919,25.86,15155,Republican
1984,Illinois,IL,Lee,County,Other,Other,58,0.38,15155,Republican
1984,Illinois,IL,Livingston,County,Ronald Reagan,Republican,12291,72.65,16919,Republican
1984,Illinois,IL,Livingston,County,Walter Mondale,Democratic,4567,26.99,16919,Republican
1984,Illinois,IL,Livingston,County,Other,Other,61,0.36,16919,Republican
1984,Illinois,IL,Logan,County,Ronald Reagan,Republican,9932,70.71,14046,Republican
1984,Illinois,IL,Logan,County,Walter Mondale,Democratic,4052,28.85,14046,Republican
1984,Illinois,IL,Logan,County,Other,Other,62,0.44,14046,Republican
1984,Illinois,IL,Macon,County,Ronald Reagan,Republican,30457,54.28,56112,Republican
1984,Illinois,IL,Macon,County,Walter Mondale,Democratic,25463,45.38,56112,Republican
1984,Illinois,IL,Macon,County,Other,Other,192,0.34,56112,Republican
1984,Illinois,IL,Macoupin,County,Ronald Reagan,Republican,12282,53.51,22953,Republican
1984,Illinois,IL,Macoupin,County,Walter Mondale,Democratic,10602,46.19,22953,Republican
1984,Illinois,IL,Macoupin,County,Other,Other,69,0.3,22953,Republican
1984,Illinois,IL,Madison,County,Ronald Reagan,Republican,57021,53.94,105713,Republican
1984,Illinois,IL,Madison,County,Walter Mondale,Democratic,48352,45.74,105713,Republican
1984,Illinois,IL,Madison,County,Other,Other,340,0.32,105713,Republican
1984,Illinois,IL,Marion,County,Ronald Reagan,Republican,11300,59.65,18945,Republican
1984,Illinois,IL,Marion,County,Walter Mondale,Democratic,7599,40.11,18945,Republican
1984,Illinois,IL,Marion,County,Other,Other,46,0.24,18945,Republican
1984,Illinois,IL,Marshall,County,Ronald Reagan,Republican,4060,62.53,6493,Republican
1984,Illinois,IL,Marshall,County,Walter Mondale,Democratic,2386,36.75,6493,Republican
1984,Illinois,IL,Marshall,County,Other,Other,47,0.72,6493,Republican
1984,Illinois,IL,Mason,County,Ronald Reagan,Republican,4109,54.89,7486,Republican
1984,Illinois,IL,Mason,County,Walter Mondale,Democratic,3354,44.8,7486,Republican
1984,Illinois,IL,Mason,County,Other,Other,23,0.31,7486,Republican
1984,Illinois,IL,Massac,County,Ronald Reagan,Republican,3827,54.29,7049,Republican
1984,Illinois,IL,Massac,County,Walter Mondale,Democratic,3194,45.31,7049,Republican
1984,Illinois,IL,Massac,County,Other,Other,28,0.4,7049,Republican
1984,Illinois,IL,McDonough,County,Ronald Reagan,Republican,9383,67.02,14001,Republican
1984,Illinois,IL,McDonough,County,Walter Mondale,Democratic,4561,32.58,14001,Republican
1984,Illinois,IL,McDonough,County,Other,Other,57,0.41,14001,Republican
1984,Illinois,IL,McHenry,County,Ronald Reagan,Republican,47282,76.21,62042,Republican
1984,Illinois,IL,McHenry,County,Walter Mondale,Democratic,14420,23.24,62042,Republican
1984,Illinois,IL,McHenry,County,Other,Other,340,0.55,62042,Republican
1984,Illinois,IL,McLean,County,Ronald Reagan,Republican,32221,66.64,48349,Republican
1984,Illinois,IL,McLean,County,Walter Mondale,Democratic,15880,32.84,48349,Republican
1984,Illinois,IL,McLean,County,Other,Other,248,0.51,48349,Republican
1984,Illinois,IL,Menard,County,Ronald Reagan,Republican,3925,68.07,5766,Republican
1984,Illinois,IL,Menard,County,Walter Mondale,Democratic,1826,31.67,5766,Republican
1984,Illinois,IL,Menard,County,Other,Other,15,0.26,5766,Republican
1984,Illinois,IL,Mercer,County,Ronald Reagan,Republican,4907,54.97,8927,Republican
1984,Illinois,IL,Mercer,County,Walter Mondale,Democratic,3982,44.61,8927,Republican
1984,Illinois,IL,Mercer,County,Other,Other,38,0.43,8927,Republican
1984,Illinois,IL,Monroe,County,Ronald Reagan,Republican,6936,67.89,10217,Republican
1984,Illinois,IL,Monroe,County,Walter Mondale,Democratic,3256,31.87,10217,Republican
1984,Illinois,IL,Monroe,County,Other,Other,25,0.24,10217,Republican
1984,Illinois,IL,Montgomery,County,Ronald Reagan,Republican,8191,56.08,14605,Republican
1984,Illinois,IL,Montgomery,County,Walter Mondale,Democratic,6360,43.55,14605,Republican
1984,Illinois,IL,Montgomery,County,Other,Other,54,0.37,14605,Republican
1984,Illinois,IL,Morgan,County,Ronald Reagan,Republican,10683,66.37,16097,Republican
1984,Illinois,IL,Morgan,County,Walter Mondale,Democratic,5361,33.3,16097,Republican
1984,Illinois,IL,Morgan,County,Other,Other,53,0.33,16097,Republican
1984,Illinois,IL,Moultrie,County,Ronald Reagan,Republican,3593,59.17,6072,Republican
1984,Illinois,IL,Moultrie,County,Walter Mondale,Democratic,2458,40.48,6072,Republican
1984,Illinois,IL,Moultrie,County,Other,Other,21,0.35,6072,Republican
1984,Illinois,IL,Ogle,County,Ronald Reagan,Republican,13503,73.4,18396,Republican
1984,Illinois,IL,Ogle,County,Walter Mondale,Democratic,4803,26.11,18396,Republican
1984,Illinois,IL,Ogle,County,Other,Other,90,0.49,18396,Republican
1984,Illinois,IL,Peoria,County,Ronald Reagan,Republican,45607,55.02,82899,Republican
1984,Illinois,IL,Peoria,County,Walter Mondale,Democratic,36830,44.43,82899,Republican
1984,Illinois,IL,Peoria,County,Other,Other,462,0.56,82899,Republican
1984,Illinois,IL,Perry,County,Ronald Reagan,Republican,5852,55.88,10472,Republican
1984,Illinois,IL,Perry,County,Walter Mondale,Democratic,4584,43.77,10472,Republican
1984,Illinois,IL,Perry,County,Other,Other,36,0.34,10472,Republican
1984,Illinois,IL,Piatt,County,Ronald Reagan,Republican,5000,63.46,7879,Republican
1984,Illinois,IL,Piatt,County,Walter Mondale,Democratic,2840,36.05,7879,Republican
1984,Illinois,IL,Piatt,County,Other,Other,39,0.49,7879,Republican
1984,Illinois,IL,Pike,County,Ronald Reagan,Republican,5295,57.03,9285,Republican
1984,Illinois,IL,Pike,County,Walter Mondale,Democratic,3965,42.7,9285,Republican
1984,Illinois,IL,Pike,County,Other,Other,25,0.27,9285,Republican
1984,Illinois,IL,Pope,County,Ronald Reagan,Republican,1545,62.0,2492,Republican
1984,Illinois,IL,Pope,County,Walter Mondale,Democratic,940,37.72,2492,Republican
1984,Illinois,IL,Pope,County,Other,Other,7,0.28,2492,Republican
1984,Illinois,IL,Pulaski,County,Ronald Reagan,Republican,1923,52.48,3664,Republican
1984,Illinois,IL,Pulaski,County,Walter Mondale,Democratic,1724,47.05,3664,Republican
1984,Illinois,IL,Pulaski,County,Other,Other,17,0.46,3664,Republican
1984,Illinois,IL,Putnam,County,Ronald Reagan,Republican,1912,56.02,3413,Republican
1984,Illinois,IL,Putnam,County,Walter Mondale,Democratic,1487,43.57,3413,Republican
1984,Illinois,IL,Putnam,County,Other,Other,14,0.41,3413,Republican
1984,Illinois,IL,Randolph,County,Ronald Reagan,Republican,9415,59.48,15829,Republican
1984,Illinois,IL,Randolph,County,Walter Mondale,Democratic,6355,40.15,15829,Republican
1984,Illinois,IL,Randolph,County,Other,Other,59,0.37,15829,Republican
1984,Illinois,IL,Richland,County,Ronald Reagan,Republican,5665,71.95,7874,Republican
1984,Illinois,IL,Richland,County,Walter Mondale,Democratic,2182,27.71,7874,Republican
1984,Illinois,IL,Richland,County,Other,Other,27,0.34,7874,Republican
1984,Illinois,IL,Rock Island,County,Ronald Reagan,Republican,35121,46.41,75672,Democratic
1984,Illinois,IL,Rock Island,County,Walter Mondale,Democratic,40208,53.13,75672,Democratic
1984,Illinois,IL,Rock Island,County,Other,Other,343,0.45,75672,Democratic
1984,Illinois,IL,Saline,County,Ronald Reagan,Republican,7176,54.15,13251,Republican
1984,Illinois,IL,Saline,County,Walter Mondale,Democratic,6038,45.57,13251,Republican
1984,Illinois,IL,Saline,County,Other,Other,37,0.28,13251,Republican
1984,Illinois,IL,Sangamon,County,Ronald Reagan,Republican,54086,61.1,88523,Republican
1984,Illinois,IL,Sangamon,County,Walter Mondale,Democratic,34059,38.47,88523,Republican
1984,Illinois,IL,Sangamon,County,Other,Other,378,0.43,88523,Republican
1984,Illinois,IL,Schuyler,County,Ronald Reagan,Republican,2515,61.93,4061,Republican
1984,Illinois,IL,Schuyler,County,Walter Mondale,Democratic,1533,37.75,4061,Republican
1984,Illinois,IL,Schuyler,County,Other,Other,13,0.32,4061,Republican
1984,Illinois,IL,Scott,County,Ronald Reagan,Republican,1976,67.33,2935,Republican
1984,Illinois,IL,Scott,County,Walter Mondale,Democratic,943,32.13,2935,Republican
1984,Illinois,IL,Scott,County,Other,Other,16,0.55,2935,Republican
1984,Illinois,IL,Shelby,County,Ronald Reagan,Republican,6372,59.38,10730,Republican
1984,Illinois,IL,Shelby,County,Walter Mondale,Democratic,4317,40.23,10730,Republican
1984,Illinois,IL,Shelby,County,Other,Other,41,0.38,10730,Republican
1984,Illinois,IL,St. Clair,County,Ronald Reagan,Republican,51046,49.01,104148,Democratic
1984,Illinois,IL,St. Clair,County,Walter Mondale,Democratic,52294,50.21,104148,Democratic
1984,Illinois,IL,St. Clair,County,Other,Other,808,0.78,104148,Democratic
1984,Illinois,IL,Stark,County,Ronald Reagan,Republican,2228,67.15,3318,Republican
1984,Illinois,IL,Stark,County,Walter Mondale,Democratic,1072,32.31,3318,Republican
1984,Illinois,IL,Stark,County,Other,Other,18,0.54,3318,Republican
1984,Illinois,IL,Stephenson,County,Ronald Reagan,Republican,14237,67.37,21131,Republican
1984,Illinois,IL,Stephenson,County,Walter Mondale,Democratic,6723,31.82,21131,Republican
1984,Illinois,IL,Stephenson,County,Other,Other,171,0.81,21131,Republican
1984,Illinois,IL,Tazewell,County,Ronald Reagan,Republican,33782,59.15,57115,Republican
1984,Illinois,IL,Tazewell,County,Walter Mondale,Democratic,23095,40.44,57115,Republican
1984,Illinois,IL,Tazewell,County,Other,Other,238,0.42,57115,Republican
1984,Illinois,IL,Union,County,Ronald Reagan,Republican,4721,55.13,8564,Republican
