year,level,state,state_code,district,candidate,party,percentage,winner,incumbent,open_seat
1988,house,Louisiana,LA,4,Jim McCrery,Republican,68.6,True,True,False
1988,house,Louisiana,LA,4,Adeline Roemer,Democratic,26.6,False,False,False
1988,house,Louisiana,LA,4,Bob Briggs,Democratic,4.8,False,False,False
1988,house,Louisiana,LA,5,Jerry Huckaby,Democratic,71.1,True,True,False
1988,house,Louisiana,LA,5,Jack Wright,Democratic,20.0,False,False,False
1988,house,Louisiana,LA,5,Bradley T. Roark,Republican,8.9,False,False,False
1988,house,Louisiana,LA,6,Richard Baker,Republican,100.0,True,True,False
1988,house,Louisiana,LA,7,Jimmy Hayes,Democratic,100.0,True,True,False
1988,house,Louisiana,LA,8,Clyde C. Holloway,Republican,56.8,True,True,False
1988,house,Louisiana,LA,8,Faye Williams,Democratic,43.2,False,False,False
1988,house,Maine,ME,1,Joseph E. Brennan,Democratic,63.2,True,True,False
1988,house,Maine,ME,1,Edward S. O'Meara,Republican,36.8,False,False,False
1988,house,Maine,ME,2,Olympia Snowe,Republican,66.2,True,True,False
1988,house,Maine,ME,2,Kenneth P. Hayes,Democratic,33.8,False,False,False
1988,house,Maryland,MD,1,Roy Dyson,Democratic,50.4,True,True,False
1988,house,Maryland,MD,1,Wayne Gilchrest,Republican,49.6,False,False,False
1988,house,Maryland,MD,2,Helen Delich Bentley,Republican,71.5,True,True,False
1988,house,Maryland,MD,2,Joseph Bartenfelder,Democratic,28.5,False,False,False
1988,house,Maryland,MD,3,Ben Cardin,Democratic,72.9,True,True,False
1988,house,Maryland,MD,3,Ross Z. Pierpont,Republican,27.1,False,False,False
1988,house,Maryland,MD,4,Tom McMillen,Democratic,68.3,True,True,False
1988,house,Maryland,MD,4,Bradlyn McClanahan,Republican,31.7,False,False,False
1988,house,Maryland,MD,5,Steny Hoyer,Democratic,78.6,True,True,False
1988,house,Maryland,MD,5,John Eugene Sellner,Republican,21.4,False,False,False
1988,house,Maryland,MD,6,Beverly Byron,Democratic,75.4,True,True,False
1988,house,Maryland,MD,6,Kenneth W. Halsey,Republican,24.6,False,False,False
1988,house,Maryland,MD,7,Kweisi Mfume,Democratic,100.0,True,True,False
1988,house,Maryland,MD,8,Connie Morella,Republican,62.7,True,True,False
1988,house,Maryland,MD,8,Peter Franchot,Democratic,37.3,False,False,False
1988,house,Massachusetts,MA,1,Silvio O. Conte,Republican,82.7,True,True,False
1988,house,Massachusetts,MA,1,John R. Arden,Democratic,17.3,False,False,False
1988,house,Massachusetts,MA,2,Richard Neal,Democratic,80.3,True,False,True
1988,house,Massachusetts,MA,2,Louis R. Godena,Independent,19.7,False,False,True
1988,house,Massachusetts,MA,3,Joseph D. Early,Democratic,100.0,True,True,False
1988,house,Massachusetts,MA,4,Barney Frank,Democratic,70.3,True,True,False
1988,house,Massachusetts,MA,4,Debra R. Tucker,Republican,29.7,False,False,False
1988,house,Massachusetts,MA,5,Chester G. Atkins,Democratic,84.1,True,True,False
1988,house,Massachusetts,MA,5,T. David Hudson,Libertarian,15.9,False,False,False
1988,house,Massachusetts,MA,6,Nicholas Mavroules,Democratic,69.7,True,True,False
1988,house,Massachusetts,MA,6,Paul McCarthy,Republican,30.3,False,False,False
1988,house,Massachusetts,MA,7,Ed Markey,Democratic,100.0,True,True,False
1988,house,Massachusetts,MA,8,Joseph P. Kennedy II,Democratic,80.4,True,True,False
1988,house,Massachusetts,MA,8,Glenn W. Fiscus,Republican,19.6,False,False,False
1988,house,Massachusetts,MA,9,Joe Moakley,Democratic,100.0,True,True,False
1988,house,Massachusetts,MA,10,Gerry Studds,Democratic,66.7,True,True,False
1988,house,Massachusetts,MA,10,Jon L. Bryan,Republican,33.3,False,False,False
1988,house,Massachusetts,MA,11,Brian J. Donnelly,Democratic,80.8,True,True,False
1988,house,Massachusetts,MA,11,Michael C. Gilleran,Republican,19.2,False,False,False
1988,house,Michigan,MI,1,John Conyers,Democratic,91.2,True,True,False
1988,house,Michigan,MI,1,Bill Ashe,Republican,7.8,False,False,False
1988,house,Michigan,MI,2,Carl Pursell,Republican,54.7,True,True,False
1988,house,Michigan,MI,2,Lana Pollack,Democratic,44.7,False,False,False
1988,house,Michigan,MI,2,David Raaflaub,Libertarian,0.6,False,False,False
1988,house,Michigan,MI,3,Howard Wolpe,Democratic,57.3,True,True,False
1988,house,Michigan,MI,3,Cal Allgaier,Republican,42.7,False,False,False
1988,house,Michigan,MI,4,Fred Upton,Republican,70.8,True,True,False
1988,house,Michigan,MI,4,Norman Rivers,Democratic,29.2,False,False,False
1988,house,Michigan,MI,5,Paul B. Henry,Republican,72.6,True,True,False
1988,house,Michigan,MI,5,James Catchick,Democratic,27.4,False,False,False
1988,house,Michigan,MI,6,Bob Carr,Democratic,58.9,True,True,False
1988,house,Michigan,MI,6,Scott Schultz,Republican,39.6,False,False,False
1988,house,Michigan,MI,7,Dale Kildee,Democratic,75.8,True,True,False
1988,house,Michigan,MI,7,Jeff Coad,Republican,23.6,False,False,False
1988,house,Michigan,MI,7,Gary Walkowicz,Independent,0.6,False,False,False
1988,house,Michigan,MI,8,J. Bob Traxler,Democratic,72.1,True,True,False
1988,house,Michigan,MI,8,Lloyd F. Buhl,Republican,27.9,False,False,False
1988,house,Michigan,MI,9,Guy Vander Jagt,Republican,69.8,True,True,False
1988,house,Michigan,MI,9,David John Gawron,Democratic,30.2,False,False,False
1988,house,Michigan,MI,10,Bill Schuette,Republican,72.7,True,True,False
1988,house,Michigan,MI,10,Mathias G. Forbes,Democratic,26.4,False,False,False
1988,house,Michigan,MI,10,Gary R. Bradley,Libertarian,0.9,False,False,False
1988,house,Michigan,MI,11,Bob Davis,Republican,59.6,True,True,False
1988,house,Michigan,MI,11,Mitch Irwin,Democratic,40.0,False,False,False
1988,house,Michigan,MI,11,Denise Kline,Libertarian,0.4,False,False,False
1988,house,Michigan,MI,12,David Bonior,Democratic,53.6,True,True,False
1988,house,Michigan,MI,12,Douglas Carl,Republican,45.5,False,False,False
1988,house,Michigan,MI,13,George Crockett Jr.,Democratic,87.0,True,True,False
1988,house,Michigan,MI,13,John W. Savage II,Republican,11.5,False,False,False
1988,house,Michigan,MI,14,Dennis Hertel,Democratic,62.6,True,True,False
1988,house,Michigan,MI,14,Kenneth C. McNealy,Republican,36.3,False,False,False
1988,house,Michigan,MI,15,William D. Ford,Democratic,63.8,True,True,False
1988,house,Michigan,MI,15,Burl C. Adkins,Republican,34.8,False,False,False
1988,house,Michigan,MI,15,Eric Blankenburg,Libertarian,1.0,False,False,False
1988,house,Michigan,MI,15,Ronda M. Reed Bell,Independent,0.4,False,False,False
1988,house,Michigan,MI,16,John Dingell,Democratic,97.4,True,True,False
1988,house,Michigan,MI,16,Russell W. Leone,Independent,2.6,False,False,False
1988,house,Michigan,MI,17,Sander Levin,Democratic,70.2,True,True,False
1988,house,Michigan,MI,17,Dennis M. Flessland,Republican,28.6,False,False,False
1988,house,Michigan,MI,17,Charles Hahn,Libertarian,1.2,False,False,False
1988,house,Michigan,MI,18,William Broomfield,Republican,76.0,True,True,False
1988,house,Michigan,MI,18,Gary L. Kohut,Democratic,22.4,False,False,False
1988,house,Michigan,MI,18,Timothy J. O'Brien,Libertarian,1.6,False,False,False
1988,house,Minnesota,MN,1,Tim Penny,DFL,70.1,True,True,False
1988,house,Minnesota,MN,1,Curt Schrimpf,Republican,29.5,False,False,False
1988,house,Minnesota,MN,1,Craig Honts,Socialist Workers,0.4,False,False,False
1988,house,Minnesota,MN,2,Vin Weber,Republican,57.8,True,True,False
1988,house,Minnesota,MN,2,Doug Peterson,DFL,42.2,False,False,False
1988,house,Minnesota,MN,3,Bill Frenzel,Republican,68.2,True,True,False
1988,house,Minnesota,MN,3,Dave Carlson,DFL,31.6,False,False,False
1988,house,Minnesota,MN,4,Bruce Vento,DFL,72.4,True,True,False
1988,house,Minnesota,MN,4,Ian Maitland,Republican,26.8,False,False,False
1988,house,Minnesota,MN,4,Natasha Terlexis,Socialist Workers,0.7,False,False,False
1988,house,Minnesota,MN,5,Martin Olav Sabo,DFL,72.1,True,True,False
1988,house,Minnesota,MN,5,Raymond C. Gilbertson,Republican,25.1,False,False,False
1988,house,Minnesota,MN,5,Chris Wright,Grassroots,2.7,False,False,False
1988,house,Minnesota,MN,6,Gerry Sikorski,DFL,65.4,True,True,False
1988,house,Minnesota,MN,6,Ray Ploetz,Republican,34.4,False,False,False
1988,house,Minnesota,MN,7,Arlan Stangeland,Republican,54.6,True,True,False
1988,house,Minnesota,MN,7,Marv Hanson,DFL,45.4,False,False,False
1988,house,Minnesota,MN,8,Jim Oberstar,DFL,74.5,True,True,False
1988,house,Minnesota,MN,8,Jerry Shuster,Republican,25.5,False,False,False
1988,house,Mississippi,MS,1,Jamie Whitten,Democratic,78.2,True,True,False
1988,house,Mississippi,MS,1,Jim Bush,Republican,21.8,False,False,False
1988,house,Mississippi,MS,2,Mike Espy,Democratic,64.7,True,True,False
1988,house,Mississippi,MS,2,Jack Coleman,Republican,34.5,False,False,False
1988,house,Mississippi,MS,2,Dorothy Benford,Independent,0.8,False,False,False
1988,house,Mississippi,MS,3,Sonny Montgomery,Democratic,93.9,True,True,False
1988,house,Mississippi,MS,3,Jimmie Ray Bourland,Republican,6.1,False,False,False
1988,house,Mississippi,MS,4,Michael Parker,Democratic,54.8,True,False,True
1988,house,Mississippi,MS,4,Thomas Collins,Republican,44.0,False,False,True
1988,house,Mississippi,MS,4,Liz Gilchrist,Independent,1.2,False,False,True
1988,house,Mississippi,MS,5,Larkin I. Smith,Republican,55.0,True,False,True
1988,house,Mississippi,MS,5,Gene Taylor,Democratic,45.0,False,False,True
1988,house,Missouri,MO,1,Bill Clay,Democratic,71.6,True,True,False
1988,house,Missouri,MO,1,Joseph A. Schwan,Republican,27.0,False,False,False
1988,house,Missouri,MO,1,Terry Inman,Libertarian,1.4,False,False,False
1988,house,Missouri,MO,2,Jack Buechner,Republican,66.3,True,True,False
1988,house,Missouri,MO,2,Robert H. Feigenbaum,Democratic,32.6,False,False,False
1988,house,Missouri,MO,2,Deania Lohmann,Libertarian,1.1,False,False,False
1988,house,Missouri,MO,3,Dick Gephardt,Democratic,62.8,True,True,False
1988,house,Missouri,MO,3,Mark F. Hearne,Republican,36.3,False,False,False
1988,house,Missouri,MO,3,Lloyd Sloan,Libertarian,0.9,False,False,False
1988,house,Missouri,MO,4,Ike Skelton,Democratic,71.8,True,True,False
1988,house,Missouri,MO,4,David Eyerly,Republican,28.2,False,False,False
1988,house,Missouri,MO,5,Alan Wheat,Democratic,70.3,True,True,False
1988,house,Missouri,MO,5,Mary Ellen Lobb,Republican,28.5,False,False,False
1988,house,Missouri,MO,5,Mike Hurley,Libertarian,1.2,False,False,False
1988,house,Missouri,MO,6,Tom Coleman,Republican,59.3,True,True,False
1988,house,Missouri,MO,6,Doug R. Hughes,Democratic,40.7,False,False,False
1988,house,Missouri,MO,7,Mel Hancock,Republican,53.1,True,False,True
1988,house,Missouri,MO,7,Max Bacon,Democratic,46.2,False,False,True
1988,house,Missouri,MO,7,Rob Lurvey,Libertarian,0.7,False,False,True
1988,house,Missouri,MO,8,Bill Emerson,Republican,58.1,True,True,False
1988,house,Missouri,MO,8,Wayne Cryts,Democratic,41.9,False,False,False
1988,house,Missouri,MO,9,Harold Volkmer,Democratic,67.9,True,True,False
1988,house,Missouri,MO,9,Ken Dudley,Republican,32.1,False,False,False
1988,house,Montana,MT,1,Pat Williams,Democratic,60.8,True,True,False
1988,house,Montana,MT,1,Jim Fenlason,Republican,39.2,False,False,False
1988,house,Montana,MT,2,Ron Marlenee,Republican,55.5,True,True,False
1988,house,Montana,MT,2,Buck O'Brien,Democratic,44.5,False,False,False
1988,house,Nebraska,NE,1,Doug Bereuter,Republican,67.0,True,True,False
1988,house,Nebraska,NE,1,Corky Jones,Democratic,33.0,False,False,False
1988,house,Nebraska,NE,2,Peter Hoagland,Democratic,50.7,True,False,True
1988,house,Nebraska,NE,2,Jerry Schenken,Republican,49.3,False,False,True
1988,house,Nebraska,NE,3,Virginia D. Smith,Republican,79.0,True,True,False
1988,house,Nebraska,NE,3,John D. Racek,Democratic,21.0,False,False,False
1988,house,Nevada,NV,1,James Bilbray,Democratic,64.0,True,True,False
1988,house,Nevada,NV,1,Lucille Lusk,Republican,33.7,False,False,False
1988,house,Nevada,NV,1,Patrick O'Neill,Libertarian,2.3,False,False,False
1988,house,Nevada,NV,2,Barbara Vucanovich,Republican,57.3,True,True,False
1988,house,Nevada,NV,2,Jim Spoo,Democratic,40.6,False,False,False
1988,house,Nevada,NV,2,Kent Cromwell,Libertarian,2.1,False,False,False
1988,house,New Hampshire,NH,1,Bob Smith,Republican,60.3,True,True,False
1988,house,New Hampshire,NH,1,Joseph F. Keefe,Democratic,39.7,False,False,False
1988,house,New Hampshire,NH,2,Chuck Douglas,Republican,56.8,True,False,True
1988,house,New Hampshire,NH,2,James W. Donchess,Democratic,42.5,False,False,True
1988,house,New Hampshire,NH,2,Roy Kendel,Independent,0.7,False,False,True
1988,house,New Jersey,NJ,1,James Florio,Democratic,69.9,True,True,False
1988,house,New Jersey,NJ,1,Frank A. Cristaudo,Republican,29.6,False,False,False
1988,house,New Jersey,NJ,1,Richard Bartucci,Libertarian,0.6,False,False,False
1988,house,New Jersey,NJ,2,William J. Hughes,Democratic,65.7,True,True,False
1988,house,New Jersey,NJ,2,Kirk W. Conover,Republican,33.1,False,False,False
1988,house,New Jersey,NJ,2,Richard A. Schindewolf Jr.,Independent,1.2,False,False,False
1988,house,New Jersey,NJ,3,Frank Pallone,Democratic,51.6,True,False,True
1988,house,New Jersey,NJ,3,Joseph Azzolina,Republican,47.4,False,False,True
1988,house,New Jersey,NJ,3,Laura Stewart,Libertarian,0.9,False,False,True
1988,house,New Jersey,NJ,4,Chris Smith,Republican,65.7,True,True,False
1988,house,New Jersey,NJ,4,Betty Holland,Democratic,33.4,False,False,False
1988,house,New Jersey,NJ,5,Marge Roukema,Republican,75.7,True,True,False
1988,house,New Jersey,NJ,5,Lee Monaco,Democratic,23.6,False,False,False
1988,house,New Jersey,NJ,5,Daniel M. Karlan,Libertarian,0.7,False,False,False
1988,house,New Jersey,NJ,6,Bernard J. Dwyer,Democratic,61.1,True,True,False
1988,house,New Jersey,NJ,6,Peter J. Sica,Republican,38.1,False,False,False
1988,house,New Jersey,NJ,7,Matthew J. Rinaldo,Republican,74.6,True,True,False
1988,house,New Jersey,NJ,7,James Hely,Democratic,25.4,False,False,False
1988,house,New Jersey,NJ,8,Robert A. Roe,Democratic,100.0,True,True,False
1988,house,New Jersey,NJ,9,Robert Torricelli,Democratic,67.1,True,True,False
1988,house,New Jersey,NJ,9,Roger J. Lane,Republican,32.3,False,False,False
1988,house,New Jersey,NJ,9,Richard J. Kemly,Independent,0.5,False,False,False
1988,house,New Jersey,NJ,10,Donald M. Payne,Democratic,77.4,True,False,True
1988,house,New Jersey,NJ,10,Michael Webb,Republican,12.6,False,False,True
1988,house,New Jersey,NJ,10,Anthony Imperiale,Independent,5.0,False,False,True
1988,house,New Jersey,NJ,10,Mindy Birdno,Socialist Workers,4.1,False,False,True
1988,house,New Jersey,NJ,11,Dean Gallo,Republican,70.5,True,True,False
1988,house,New Jersey,NJ,11,John C. Shaw,Democratic,29.5,False,False,False
1988,house,New Jersey,NJ,12,Jim Courter,Republican,69.3,True,True,False
1988,house,New Jersey,NJ,12,Norman J. Weinstein,Democratic,29.9,False,False,False
1988,house,New Jersey,NJ,12,Stephen Friedlander,Libertarian,0.8,False,False,False
1988,house,New Jersey,NJ,13,Jim Saxton,Republican,69.5,True,True,False
1988,house,New Jersey,NJ,13,James B. Smith,Democratic,30.5,False,False,False
1988,house,New Jersey,NJ,14,Frank J. Guarini,Democratic,67.3,True,True,False
1988,house,New Jersey,NJ,14,Fred J. Theemling Jr.,Republican,30.6,False,False,False
1988,house,New Mexico,NM,1,Steven Schiff,Republican,50.6,True,False,True
1988,house,New Mexico,NM,1,Tom Udall,Democratic,47.3,False,False,True
1988,house,New Mexico,NM,1,Allen M. Parkman,Libertarian,2.2,False,False,True
1988,house,New Mexico,NM,2,Joe Skeen,Republican,100.0,True,True,False
1988,house,New Mexico,NM,3,Bill Richardson,Democratic,73.1,True,True,False
1988,house,New Mexico,NM,3,Cecilia M. Salazar,Republican,26.9,False,False,False
1988,house,New York,NY,1,George J. Hochbrueckner,Democratic,50.8,True,True,False
1988,house,New York,NY,1,Edward P. Romaine,Republican,49.2,False,False,False
1988,house,New York,NY,2,Thomas Downey,Democratic,61.6,True,True,False
1988,house,New York,NY,2,Joseph Cardino Jr.,Republican,38.4,False,False,False
1988,house,New York,NY,3,Robert J. Mrazek,Democratic,57.2,True,True,False
1988,house,New York,NY,3,Robert Previdi,Republican,40.6,False,False,False
1988,house,New York,NY,3,Robert J. Considine,Right to Life,1.6,False,False,False
1988,house,New York,NY,3,Anthony Signorelli,Liberal Party (New York),0.5,False,False,False
1988,house,New York,NY,4,Norman F. Lent,Republican,70.1,True,True,False
1988,house,New York,NY,4,Francis T. Goban,Democratic,27.6,False,False,False
1988,house,New York,NY,4,Margaret T. McGeary,Right to Life,2.3,False,False,False
1988,house,New York,NY,5,Ray McGrath,Republican,65.1,True,True,False
1988,house,New York,NY,5,William G. Kelly,Democratic,33.2,False,False,False
1988,house,New York,NY,5,James A. Matier,Right to Life,1.7,False,False,False
1988,house,New York,NY,6,Floyd Flake,Democratic,85.9,True,True,False
1988,house,New York,NY,6,Robert L. Brandofino,Conservative Party (New York),14.1,False,False,False
1988,house,New York,NY,7,Gary Ackerman,Democratic,100.0,True,True,False
1988,house,New York,NY,8,James H. Scheuer,Democratic,100.0,True,True,False
1988,house,New York,NY,9,Thomas Manton,Democratic,100.0,True,True,False
1988,house,New York,NY,10,Chuck Schumer,Democratic,78.4,True,True,False
1988,house,New York,NY,10,George S. Popielarski,Republican,17.8,False,False,False
1988,house,New York,NY,10,Alice Gaffney,Conservative Party (New York),3.8,False,False,False
1988,house,New York,NY,11,Edolphus Towns,Democratic,88.7,True,True,False
1988,house,New York,NY,11,Riaz B. Hussain,Republican,8.9,False,False,False
1988,house,New York,NY,11,Alfred Hamel,Conservative Party (New York),1.5,False,False,False
1988,house,New York,NY,11,Lorraine Stevens,New Alliance,0.9,False,False,False
1988,house,New York,NY,12,Major Owens,Democratic,93.0,True,True,False
1988,house,New York,NY,12,Owen Augustin,Republican,7.0,False,False,False
1988,house,New York,NY,13,Stephen Solarz,Democratic,74.7,True,True,False
1988,house,New York,NY,13,Anthony M. Curci,Republican,25.3,False,False,False
1988,house,New York,NY,14,Guy Molinari,Republican,63.3,True,True,False
1988,house,New York,NY,14,Jerome X. O'Donovan,Democratic,36.7,False,False,False
1988,house,New York,NY,15,Bill Green,Republican,61.3,True,True,False
1988,house,New York,NY,15,Peter G. Doukas,Democratic,36.7,False,False,False
1988,house,New York,NY,15,John B. Levitt,Liberal Party (New York),2.0,False,False,False
1988,house,New York,NY,16,Charles Rangel,Democratic,97.1,True,True,False
1988,house,New York,NY,16,Michael Liccione,Conservative Party (New York),1.6,False,False,False
1988,house,New York,NY,16,Barbara R. Taylor,New Alliance,1.3,False,False,False
1988,house,New York,NY,17,Ted Weiss,Democratic,84.4,True,True,False
1988,house,New York,NY,17,Myrna C. Albert,Republican,15.6,False,False,False
1988,house,New York,NY,18,Robert García,Democratic,91.1,True,True,False
1988,house,New York,NY,18,Fred Brown,Republican,7.0,False,False,False
1988,house,New York,NY,18,Rafael Méndez,New Alliance,1.1,False,False,False
1988,house,New York,NY,18,Daniel Verhoff,Conservative Party (New York),0.9,False,False,False
1988,house,New York,NY,19,Eliot Engel,Democratic,56.0,True,False,True
1988,house,New York,NY,19,Mario Biaggi,Republican,27.2,False,True,True
1988,house,New York,NY,19,Martin J. O'Grady,Right to Life,8.2,False,False,True
1988,house,New York,NY,19,Robert Blumetti,Conservative Party (New York),8.1,False,False,True
1988,house,New York,NY,19,Michael Zagarell,Independent,0.5,False,False,True
1988,house,New York,NY,20,Nita Lowey,Democratic,50.3,True,False,False
1988,house,New York,NY,20,Joe DioGuardi,Republican,47.5,False,True,False
1988,house,New York,NY,20,Florence T. O'Grady,Right to Life,1.4,False,False,False
1988,house,New York,NY,20,Henry M. Levine,Liberal Party (New York),0.8,False,False,False
1988,house,New York,NY,21,Hamilton Fish IV,Republican,74.6,True,True,False
1988,house,New York,NY,21,Lawrence W. Grunberger,Democratic,23.5,False,False,False
1988,house,New York,NY,21,Richard S. Curtin II,Right to Life,1.9,False,False,False
1988,house,New York,NY,22,Benjamin Gilman,Republican,70.8,True,True,False
1988,house,New York,NY,22,Eleanor F. Burlingham,Democratic,26.7,False,False,False
1988,house,New York,NY,22,Barbara E. Braun,Right to Life,2.5,False,False,False
1988,house,New York,NY,23,Michael McNulty,Democratic,61.7,True,False,True
1988,house,New York,NY,23,Peter M. Bakal,Republican,38.3,False,False,True
1988,house,New York,NY,24,Gerald Solomon,Republican,72.4,True,True,False
1988,house,New York,NY,24,Fred Baye,Democratic,27.6,False,False,False
1988,house,New York,NY,25,Sherwood Boehlert,Republican,100.0,True,True,False
1988,house,New York,NY,26,David O'Brien Martin,Republican,75.0,True,True,False
1988,house,New York,NY,26,Donald R. Ravenscroft,Democratic,25.0,False,False,False
1988,house,New York,NY,27,James T. Walsh,Republican,57.5,True,False,True
1988,house,New York,NY,27,Rosemary S. Pooler,Democratic,41.8,False,False,True
1988,house,New York,NY,27,Stephen K. Hoff,Right to Life,0.8,False,False,True
1988,house,New York,NY,28,Matthew F. McHugh,Democratic,93.2,True,True,False
1988,house,New York,NY,28,Mary C. Dixon,Right to Life,6.8,False,False,False
1988,house,New York,NY,29,Frank Horton,Republican,68.8,True,True,False
1988,house,New York,NY,29,James R. Vogel,Democratic,26.6,False,False,False
1988,house,New York,NY,29,Richard G. Baxter,Conservative Party (New York),3.0,False,False,False
1988,house,New York,NY,29,Donald M. Peters,Right to Life,1.6,False,False,False
1988,house,New York,NY,30,Louise Slaughter,Democratic,56.9,True,True,False
1988,house,New York,NY,30,John D. Bouchard,Republican,39.5,False,False,False
1988,house,New York,NY,30,Thomas D. Cook,Conservative Party (New York),2.8,False,False,False
1988,house,New York,NY,30,Michael P. Flanagan,Right to Life,0.9,False,False,False
1988,house,New York,NY,31,Bill Paxon,Republican,53.4,True,False,True
1988,house,New York,NY,31,David J. Swarts,Democratic,46.6,False,False,True
1988,house,New York,NY,32,John LaFalce,Democratic,72.7,True,True,False
1988,house,New York,NY,32,Emil K. Everett,Republican,27.3,False,False,False
1988,house,New York,NY,33,Henry J. Nowak,Democratic,100.0,True,True,False
1988,house,New York,NY,34,Amo Houghton,Republican,96.5,True,True,False
1988,house,New York,NY,34,Ian Kelly Woodward,Liberal Party (New York),3.5,False,False,False
1988,house,North Carolina,NC,1,Walter B. Jones Sr.,Democratic,65.2,True,True,False
1988,house,North Carolina,NC,1,Howard Moye,Republican,34.8,False,False,False
1988,house,North Carolina,NC,2,Tim Valentine,Democratic,100.0,True,True,False
1988,house,North Carolina,NC,3,Martin Lancaster,Democratic,100.0,True,True,False
1988,house,North Carolina,NC,4,David Price,Democratic,58.0,True,True,False
1988,house,North Carolina,NC,4,Tom Fetzer,Republican,42.0,False,False,False
1988,house,North Carolina,NC,5,Stephen L. Neal,Democratic,52.6,True,True,False
1988,house,North Carolina,NC,5,Lyons Gray,Republican,47.4,False,False,False
1988,house,North Carolina,NC,6,Howard Coble,Republican,62.5,True,True,False
1988,house,North Carolina,NC,6,Tom Gilmore,Democratic,37.5,False,False,False
1988,house,North Carolina,NC,7,Charlie Rose,Democratic,67.3,True,True,False
1988,house,North Carolina,NC,7,George G. Thompson,Republican,32.7,False,False,False
1988,house,North Carolina,NC,8,Bill Hefner,Democratic,51.5,True,True,False
1988,house,North Carolina,NC,8,Ted Blanton,Republican,48.5,False,False,False
1988,house,North Carolina,NC,9,Alex McMillan,Republican,65.9,True,True,False
1988,house,North Carolina,NC,9,Mark Sholander,Democratic,34.1,False,False,False
1988,house,North Carolina,NC,10,Cass Ballenger,Republican,61.0,True,True,False
1988,house,North Carolina,NC,10,Jack L. Rhyne,Democratic,39.0,False,False,False
1988,house,North Carolina,NC,11,James M. Clarke,Democratic,50.4,True,True,False
1988,house,North Carolina,NC,11,Charles Taylor,Republican,49.6,False,False,False
1988,house,North Dakota,ND,AL,Byron Dorgan,Democratic-NPL,70.9,True,True,False
1988,house,North Dakota,ND,AL,Steve Sydness,Republican,28.2,False,False,False
1988,house,North Dakota,ND,AL,Kris Brekke,Independent,1.0,False,False,False
1988,house,Ohio,OH,1,Tom Luken,Democratic,56.5,True,True,False
1988,house,Ohio,OH,1,Steve Chabot,Republican,43.5,False,False,False
1988,house,Ohio,OH,2,Bill Gradison,Republican,72.3,True,True,False
1988,house,Ohio,OH,2,Chuck R. Stidham,Democratic,27.7,False,False,False
1988,house,Ohio,OH,3,Tony P. Hall,Democratic,76.9,True,True,False
1988,house,Ohio,OH,3,Ron Crutcher,Republican,23.1,False,False,False
1988,house,Ohio,OH,4,Mike Oxley,Republican,100.0,True,True,False
1988,house,Ohio,OH,5,Paul Gillmor,Republican,60.6,True,False,True
1988,house,Ohio,OH,5,Tom Murray,Democratic,39.4,False,False,True
1988,house,Ohio,OH,6,Bob McEwen,Republican,74.3,True,True,False
1988,house,Ohio,OH,6,Gordon R. Roberts,Democratic,25.7,False,False,False
1988,house,Ohio,OH,7,Mike DeWine,Republican,73.9,True,True,False
1988,house,Ohio,OH,7,Jack Schira,Democratic,26.1,False,False,False
1988,house,Ohio,OH,8,Buz Lukens,Republican,75.9,True,True,True
1988,house,Ohio,OH,8,John W. Griffin,Democratic,24.1,False,False,True
1988,house,Ohio,OH,9,Marcy Kaptur,Democratic,81.3,True,True,False
1988,house,Ohio,OH,9,Al Hawkins,Republican,18.7,False,False,False
1988,house,Ohio,OH,10,Clarence E. Miller,Republican,71.6,True,True,False
1988,house,Ohio,OH,10,John M. Buchanan,Democratic,28.4,False,False,False
1988,house,Ohio,OH,11,Dennis E. Eckart,Democratic,61.5,True,True,False
1988,house,Ohio,OH,11,Margaret R. Mueller,Republican,38.5,False,False,False
1988,house,Ohio,OH,12,John Kasich,Republican,80.1,True,True,False
1988,house,Ohio,OH,12,Mark P. Brown,Democratic,19.9,False,False,False
1988,house,Ohio,OH,13,Donald J. Pease,Democratic,69.8,True,True,False
1988,house,Ohio,OH,13,Dwight Brown,Republican,30.2,False,False,False
1988,house,Ohio,OH,14,Tom Sawyer,Democratic,74.7,True,True,False
1988,house,Ohio,OH,14,Loretta Lang,Republican,25.3,False,False,False
1988,house,Ohio,OH,15,Chalmers Wylie,Republican,75.1,True,True,False
1988,house,Ohio,OH,15,Mark S. Froehlich,Democratic,24.9,False,False,False
1988,house,Ohio,OH,16,Ralph Regula,Republican,78.6,True,True,False
1988,house,Ohio,OH,16,Melvin J. Gravely,Democratic,21.4,False,False,False
1988,house,Ohio,OH,17,James Traficant,Democratic,77.2,True,True,False
1988,house,Ohio,OH,17,Frederick W. Lenz,Republican,22.8,False,False,False
1988,house,Ohio,OH,18,Douglas Applegate,Democratic,77.6,True,True,False
1988,house,Ohio,OH,18,William C. Abraham,Republican,22.4,False,False,False
1988,house,Ohio,OH,19,Ed Feighan,Democratic,70.5,True,True,False
1988,house,Ohio,OH,19,Noel F. Roberts,Republican,29.5,False,False,False
1988,house,Ohio,OH,20,Mary Rose Oakar,Democratic,82.6,True,True,False
1988,house,Ohio,OH,20,Michael Sajna,Republican,17.4,False,False,False
1988,house,Ohio,OH,21,Louis Stokes,Democratic,85.7,True,True,False
1988,house,Ohio,OH,21,Franklin H. Roski,Republican,14.3,False,False,False
